NDC,cluster,Major_Class,Acute_Chronic,Prod_Form
50458057830,4,ANTICOAGULANTS,CHRONIC,ORALS
50458057890,3,ANTICOAGULANTS,CHRONIC,ORALS
50458057910,4,ANTICOAGULANTS,CHRONIC,ORALS
50458057930,3,ANTICOAGULANTS,CHRONIC,ORALS
50458057990,3,ANTICOAGULANTS,CHRONIC,ORALS
50458058010,1,ANTICOAGULANTS,CHRONIC,ORALS
50458058030,3,ANTICOAGULANTS,CHRONIC,ORALS
50458058451,3,ANTICOAGULANTS,CHRONIC,ORALS
50458063965,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50458064065,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50458064165,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50458064265,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50458064565,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50458064765,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50458065010,1,PAIN,ACUTE,ORALS
50458065060,1,PAIN,ACUTE,ORALS
50458065960,1,PAIN,ACUTE,ORALS
50458068008,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50458080501,1,URINARY INCONTINENCE,CHRONIC,ORALS
50458081001,1,URINARY INCONTINENCE,CHRONIC,ORALS
50458082002,1,PAIN,ACUTE,ORALS
50458082004,1,PAIN,ACUTE,ORALS
50458083002,1,PAIN,ACUTE,ORALS
50458083004,1,PAIN,ACUTE,ORALS
50458084004,1,PAIN,ACUTE,ORALS
50458086001,1,PAIN,ACUTE,ORALS
50458086101,1,PAIN,ACUTE,ORALS
50458092050,1,ANTIBACTERIALS,ACUTE,ORALS
50458092550,1,ANTIBACTERIALS,ACUTE,ORALS
50458093020,1,ANTIBACTERIALS,ACUTE,ORALS
50474000148,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474059440,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474059540,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474059640,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474059766,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474059866,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474059966,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474070062,1,IMMUNOLOGY,CHRONIC,OTHER SYSTEMICS
50474071079,2,IMMUNOLOGY,CHRONIC,OTHER SYSTEMICS
50474071081,1,IMMUNOLOGY,CHRONIC,OTHER SYSTEMICS
50474080103,1,NERVOUS SYSTEM DISORDERS,CHRONIC,INSERTS/IMPLANTS
50474080203,1,NERVOUS SYSTEM DISORDERS,CHRONIC,INSERTS/IMPLANTS
50474080303,1,NERVOUS SYSTEM DISORDERS,CHRONIC,INSERTS/IMPLANTS
50474080403,1,NERVOUS SYSTEM DISORDERS,CHRONIC,INSERTS/IMPLANTS
50474080503,1,NERVOUS SYSTEM DISORDERS,CHRONIC,INSERTS/IMPLANTS
50474080603,2,NERVOUS SYSTEM DISORDERS,CHRONIC,INSERTS/IMPLANTS
50580019850,1,PAIN,ACUTE,ORALS
50881000560,3,ONCOLOGICS,ACUTE,ORALS
50881001060,3,ONCOLOGICS,ACUTE,ORALS
50881001560,3,ONCOLOGICS,ACUTE,ORALS
50881002060,3,ONCOLOGICS,ACUTE,ORALS
50881002560,3,ONCOLOGICS,ACUTE,ORALS
51144005001,3,ONCOLOGICS,ACUTE,INJECTABLES
51248015001,1,URINARY INCONTINENCE,CHRONIC,ORALS
51248015003,1,URINARY INCONTINENCE,CHRONIC,ORALS
51248015052,1,URINARY INCONTINENCE,CHRONIC,ORALS
51248015101,1,URINARY INCONTINENCE,CHRONIC,ORALS
51248015103,1,URINARY INCONTINENCE,CHRONIC,ORALS
51248015152,1,URINARY INCONTINENCE,CHRONIC,ORALS
51285004001,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
51285005002,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
51285006390,1,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",CHRONIC,ORALS
51285052302,1,OTHER CNS,CHRONIC,ORALS
51672526303,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
51672528107,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
52015008001,4,GI PRODUCTS,ACUTE,ORALS
52054051309,1,ADHD,CHRONIC,ORALS
52054051409,1,ADHD,CHRONIC,ORALS
52054055022,1,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,ORALS
52244040410,1,"ALLERGY, SYSTEMIC & NASAL",ACUTE,ORALS
52244042910,1,PAIN,ACUTE,ORALS
52244044910,1,PAIN,ACUTE,ORALS
52246092904,3,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,DERMATOLOGICALS
52427028501,1,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,ACUTE,ORALS
52427028601,1,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,ACUTE,ORALS
52427028701,1,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,ACUTE,ORALS
52427028801,1,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,ACUTE,ORALS
52544004513,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
52544015130,1,BPH (BENIGN PROSTATIC HYPERTROPHY),CHRONIC,ORALS
52544015219,1,BPH (BENIGN PROSTATIC HYPERTROPHY),CHRONIC,ORALS
52544015230,1,BPH (BENIGN PROSTATIC HYPERTROPHY),CHRONIC,ORALS
52544025524,1,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",ACUTE,VAGINALS
52544025612,1,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",ACUTE,VAGINALS
52544093001,1,GI PRODUCTS,CHRONIC,ORALS
52609000601,2,ALL OTHER THERAPEUTICS,ACUTE,ORALS
52937000120,3,OTHER CARDIOVASCULARS,CHRONIC,ORALS
53451010101,4,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
53451010301,3,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
53703010003,4,DIETETICS,ACUTE,ORALS
54092006301,4,ANTICOAGULANTS,CHRONIC,ORALS
54092025290,1,ALL OTHER THERAPEUTICS,ACUTE,ORALS
54092025390,1,ALL OTHER THERAPEUTICS,ACUTE,ORALS
54092025490,1,ALL OTHER THERAPEUTICS,ACUTE,ORALS
54092070001,4,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,INJECTABLES
54092070104,1,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,INJECTABLES
54092070202,4,OTHER HAEMATOLOGICALS,CHRONIC,INJECTABLES
54092070203,4,OTHER HAEMATOLOGICALS,CHRONIC,INJECTABLES
54482002001,2,"OPHTHALMOLOGY, GENERAL",CHRONIC,OPHTHALMICS
54482014407,4,OTHER CARDIOVASCULARS,ACUTE,ORALS
54482014508,4,OTHER CARDIOVASCULARS,ACUTE,ORALS
54482014701,3,OTHER CARDIOVASCULARS,ACUTE,INJECTABLES
54482014801,2,OTHER CARDIOVASCULARS,ACUTE,ORALS
55292020111,1,ALL OTHER THERAPEUTICS,ACUTE,ORALS
55513000201,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513000204,2,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513000304,2,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513000401,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513000404,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513000501,4,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513000504,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513000601,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513002101,4,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513002104,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513002301,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513002304,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513002501,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513002504,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513002704,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513002801,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513003201,4,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513005704,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513007330,1,THYROID ANTI-THYROID AND IODINE PREPS,CHRONIC,ORALS
55513007430,1,THYROID ANTI-THYROID AND IODINE PREPS,CHRONIC,ORALS
55513007530,1,THYROID ANTI-THYROID AND IODINE PREPS,CHRONIC,ORALS
55513011101,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513012601,2,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513012610,3,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513014401,4,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513014410,3,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513014801,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513014810,3,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513019001,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
55513020901,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
55513020910,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
55513020991,2,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
55513022101,3,THROMBOPOIETIN AGONISTS,CHRONIC,INJECTABLES
55513022201,3,THROMBOPOIETIN AGONISTS,CHRONIC,INJECTABLES
55513026710,3,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513028310,3,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513047801,3,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513047810,3,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513053001,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
55513053010,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
55513054601,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
55513054610,2,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
55513071001,3,ONCOLOGICS,CHRONIC,INJECTABLES
55513073001,3,ONCOLOGICS,CHRONIC,INJECTABLES
55513092401,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
55513092410,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
55513092491,4,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
55513095401,4,ONCOLOGICS,ACUTE,INJECTABLES
55513095601,4,ONCOLOGICS,ACUTE,INJECTABLES
55566830301,4,ONCOLOGICS,ACUTE,OTHER SYSTEMICS
55566840301,4,ONCOLOGICS,ACUTE,OTHER SYSTEMICS
57894003001,4,IMMUNOLOGY,CHRONIC,INJECTABLES
57894006003,3,IMMUNOLOGY,CHRONIC,INJECTABLES
57894006103,3,IMMUNOLOGY,CHRONIC,INJECTABLES
57894007001,1,IMMUNOLOGY,CHRONIC,INJECTABLES
57894007002,1,IMMUNOLOGY,CHRONIC,INJECTABLES
57894007101,4,IMMUNOLOGY,CHRONIC,INJECTABLES
57894007102,3,IMMUNOLOGY,CHRONIC,INJECTABLES
57894015012,1,ONCOLOGICS,CHRONIC,ORALS
57894035001,3,IMMUNOLOGY,CHRONIC,INJECTABLES
57962014009,2,ONCOLOGICS,ACUTE,ORALS
57962014012,4,ONCOLOGICS,ACUTE,ORALS
58160081011,1,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160081052,1,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160081152,3,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160081211,4,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160081511,1,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160081552,3,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160082011,1,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160082052,3,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160082101,4,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160082111,2,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160082143,3,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160082152,3,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160082511,2,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160082552,4,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160082601,4,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160082611,2,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160082652,3,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160084211,1,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160084252,3,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58406042534,1,IMMUNOLOGY,CHRONIC,OTHER SYSTEMICS
58406043501,1,IMMUNOLOGY,CHRONIC,INJECTABLES
58406043504,1,IMMUNOLOGY,CHRONIC,INJECTABLES
58406044501,1,IMMUNOLOGY,CHRONIC,INJECTABLES
58406044504,1,IMMUNOLOGY,CHRONIC,INJECTABLES
58406045504,1,IMMUNOLOGY,CHRONIC,INJECTABLES
58468004001,4,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,INJECTABLES
58468004101,4,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,INJECTABLES
58468007001,4,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,INJECTABLES
58468009001,1,PAIN,CHRONIC,INJECTABLES
58468009003,1,PAIN,CHRONIC,INJECTABLES
58468013001,1,ALL OTHER THERAPEUTICS,ACUTE,ORALS
58468013102,1,ALL OTHER THERAPEUTICS,ACUTE,ORALS
58468013201,1,ALL OTHER THERAPEUTICS,ACUTE,ORALS
58468013202,1,ALL OTHER THERAPEUTICS,ACUTE,ORALS
58468016001,4,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,INJECTABLES
58468021002,4,MULTIPLE SCLEROSIS,CHRONIC,ORALS
58468021101,2,MULTIPLE SCLEROSIS,CHRONIC,ORALS
58468022001,3,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
58468466301,1,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,INJECTABLES
58914017014,1,ANTI-ULCERANTS,ACUTE,ORALS
58914017110,2,ANTI-ULCERANTS,ACUTE,ORALS
59011041010,1,PAIN,ACUTE,ORALS
59011041020,2,PAIN,ACUTE,ORALS
59011041510,1,PAIN,ACUTE,ORALS
59011041520,3,PAIN,ACUTE,ORALS
59011042010,1,PAIN,ACUTE,ORALS
59011042020,3,PAIN,ACUTE,ORALS
59011043010,1,PAIN,ACUTE,ORALS
59011043020,3,PAIN,ACUTE,ORALS
59011044010,1,PAIN,ACUTE,ORALS
59011044020,2,PAIN,ACUTE,ORALS
59011045410,1,PAIN,ACUTE,ORALS
59011046010,1,PAIN,ACUTE,ORALS
59011046020,2,PAIN,ACUTE,ORALS
59011048010,1,PAIN,ACUTE,ORALS
59011048020,2,PAIN,ACUTE,ORALS
59148000613,1,MENTAL HEALTH,CHRONIC,ORALS
59148000713,1,MENTAL HEALTH,CHRONIC,ORALS
59148000813,1,MENTAL HEALTH,CHRONIC,ORALS
59148000913,1,MENTAL HEALTH,CHRONIC,ORALS
59148001013,1,MENTAL HEALTH,CHRONIC,ORALS
59148001113,1,MENTAL HEALTH,CHRONIC,ORALS
59148001871,3,MENTAL HEALTH,CHRONIC,INJECTABLES
59148001971,4,MENTAL HEALTH,CHRONIC,INJECTABLES
59148002050,4,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
59148002150,2,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
59417010210,2,ADHD,CHRONIC,ORALS
59417010310,2,ADHD,CHRONIC,ORALS
59417010410,4,ADHD,CHRONIC,ORALS
59417010510,4,ADHD,CHRONIC,ORALS
59417010610,4,ADHD,CHRONIC,ORALS
59417010710,4,ADHD,CHRONIC,ORALS
59572010201,1,ONCOLOGICS,ACUTE,INJECTABLES
59572040200,4,ONCOLOGICS,ACUTE,ORALS
59572040228,3,ONCOLOGICS,ACUTE,ORALS
59572040500,3,ONCOLOGICS,ACUTE,ORALS
59572040528,3,ONCOLOGICS,ACUTE,ORALS
59572041000,3,ONCOLOGICS,ACUTE,ORALS
59572041028,3,ONCOLOGICS,ACUTE,ORALS
59572041500,3,ONCOLOGICS,ACUTE,ORALS
59572041521,4,ONCOLOGICS,ACUTE,ORALS
59572042000,4,ONCOLOGICS,ACUTE,ORALS
59572042021,3,ONCOLOGICS,ACUTE,ORALS
59572042500,3,ONCOLOGICS,ACUTE,ORALS
59572042521,4,ONCOLOGICS,ACUTE,ORALS
59572050100,2,ONCOLOGICS,ACUTE,ORALS
59572050121,3,ONCOLOGICS,ACUTE,ORALS
59572050200,3,ONCOLOGICS,ACUTE,ORALS
59572050221,3,ONCOLOGICS,ACUTE,ORALS
59572050300,4,ONCOLOGICS,ACUTE,ORALS
59572050321,3,ONCOLOGICS,ACUTE,ORALS
59572050400,1,ONCOLOGICS,ACUTE,ORALS
59572050421,3,ONCOLOGICS,ACUTE,ORALS
59572063106,3,IMMUNOLOGY,ACUTE,ORALS
59617001502,4,DIAGNOSTIC EQUIP & ACCESSORIES & ALLERGEN TESTS,ACUTE,ORALS
59676027801,4,HIV ANTIVIRALS,CHRONIC,ORALS
59676030201,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
59676030301,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
59676030401,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
59676031000,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
59676031001,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
59676031002,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
59676031200,2,ERYTHROPOIETINS,CHRONIC,INJECTABLES
59676031204,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
59676032000,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
59676032004,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
59676034001,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
59676056201,1,HIV ANTIVIRALS,CHRONIC,ORALS
59676056301,1,HIV ANTIVIRALS,CHRONIC,ORALS
59676056401,1,HIV ANTIVIRALS,CHRONIC,ORALS
59676056501,1,HIV ANTIVIRALS,CHRONIC,ORALS
59676056630,1,HIV ANTIVIRALS,CHRONIC,ORALS
59676057001,1,HIV ANTIVIRALS,CHRONIC,ORALS
59676057101,1,HIV ANTIVIRALS,CHRONIC,ORALS
59676057201,4,HIV ANTIVIRALS,CHRONIC,ORALS
59676082001,3,PAIN,CHRONIC,INJECTABLES
60505040205,1,MENTAL HEALTH,CHRONIC,ORALS
60505366303,1,MENTAL HEALTH,CHRONIC,ORALS
60505366403,1,MENTAL HEALTH,CHRONIC,ORALS
60505366503,1,MENTAL HEALTH,CHRONIC,ORALS
60505366603,1,MENTAL HEALTH,CHRONIC,ORALS
60505366803,1,MENTAL HEALTH,CHRONIC,ORALS
60505366903,1,MENTAL HEALTH,CHRONIC,ORALS
60505367003,1,MENTAL HEALTH,CHRONIC,ORALS
60574411301,4,RESP ANTIVIRALS EX FLU,ACUTE,INJECTABLES
60574411401,4,RESP ANTIVIRALS EX FLU,ACUTE,INJECTABLES
60793010401,1,THYROID ANTI-THYROID AND IODINE PREPS,CHRONIC,ORALS
60793010501,1,THYROID ANTI-THYROID AND IODINE PREPS,CHRONIC,ORALS
60793011501,1,THYROID ANTI-THYROID AND IODINE PREPS,CHRONIC,ORALS
60793011601,1,THYROID ANTI-THYROID AND IODINE PREPS,CHRONIC,ORALS
60793011701,1,THYROID ANTI-THYROID AND IODINE PREPS,CHRONIC,ORALS
60793013601,1,PAIN,ACUTE,ORALS
60793013605,1,PAIN,ACUTE,ORALS
60793060010,1,ANTIBACTERIALS,ACUTE,INJECTABLES
60793060110,1,ANTIBACTERIALS,ACUTE,INJECTABLES
60793060210,1,ANTIBACTERIALS,ACUTE,INJECTABLES
60793070010,2,ANTIBACTERIALS,ACUTE,INJECTABLES
60793070102,4,ANTIBACTERIALS,ACUTE,INJECTABLES
60793070110,1,ANTIBACTERIALS,ACUTE,INJECTABLES
60793070204,3,ANTIBACTERIALS,ACUTE,INJECTABLES
60793070210,2,ANTIBACTERIALS,ACUTE,INJECTABLES
61570007901,2,"CANCER DETOX AG, ANTI-NAUSEANTS",ACUTE,ORALS
61570011001,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
61570011101,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
61570011201,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
61570012001,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
61570013120,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
61570013140,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
61570013150,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
61570013185,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
61570013198,2,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
61755000502,3,OCULAR ANTINEOVASCULARISATION,ACUTE,INJECTABLES
61958040101,1,HIV ANTIVIRALS,CHRONIC,ORALS
61958040301,1,HIV ANTIVIRALS,CHRONIC,ORALS
61958040401,3,HIV ANTIVIRALS,CHRONIC,ORALS
61958040501,2,HIV ANTIVIRALS,CHRONIC,ORALS
61958040601,3,HIV ANTIVIRALS,CHRONIC,ORALS
61958050101,1,VIRAL HEPATITIS,ACUTE,ORALS
61958060101,1,HIV ANTIVIRALS,CHRONIC,ORALS
61958060201,1,HIV ANTIVIRALS,CHRONIC,ORALS
61958070101,1,HIV ANTIVIRALS,CHRONIC,ORALS
61958080101,4,OTHER CARDIOVASCULARS,ACUTE,ORALS
61958080201,4,OTHER CARDIOVASCULARS,ACUTE,ORALS
61958100301,1,OTHER CARDIOVASCULARS,CHRONIC,ORALS
61958100401,1,OTHER CARDIOVASCULARS,CHRONIC,ORALS
61958110101,1,HIV ANTIVIRALS,CHRONIC,ORALS
61958120101,1,HIV ANTIVIRALS,CHRONIC,ORALS
61958140101,4,HIV ANTIVIRALS,CHRONIC,ORALS
61958150101,1,VIRAL HEPATITIS,ACUTE,ORALS
61958170101,4,ONCOLOGICS,ACUTE,ORALS
61958170201,1,ONCOLOGICS,ACUTE,ORALS
61958180101,1,VIRAL HEPATITIS,ACUTE,ORALS
62064001160,4,GROWTH HORMONES,CHRONIC,INJECTABLES
62559028001,1,MENTAL HEALTH,CHRONIC,ORALS
62856024330,1,ANTI-ULCERANTS,CHRONIC,ORALS
62856024530,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
62856024630,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
62856024730,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
62856027230,3,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
62856027430,3,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
62856027630,3,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
62856027830,3,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
62856028030,3,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
62856028230,3,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
62856038901,2,ONCOLOGICS,ACUTE,INJECTABLES
62856052960,1,"ANTI-OBESITY PREPS, EXCL. DIETETICS",ACUTE,ORALS
62856058252,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
62856058352,3,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
62856058446,3,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
62856060122,2,ONCOLOGICS,ACUTE,DERMATOLOGICALS
62856079701,1,"CANCER DETOX AG, ANTI-NAUSEANTS",ACUTE,INJECTABLES
63004871001,1,A.C.T.H.,CHRONIC,INJECTABLES
63010001030,1,HIV ANTIVIRALS,CHRONIC,ORALS
63010002770,1,HIV ANTIVIRALS,CHRONIC,ORALS
63020004901,4,ONCOLOGICS,ACUTE,INJECTABLES
63323011310,4,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,INJECTABLES
63323048227,4,PAIN,ACUTE,INJECTABLES
63323048327,4,PAIN,ACUTE,INJECTABLES
63323048527,4,PAIN,ACUTE,INJECTABLES
63323048557,4,PAIN,ACUTE,INJECTABLES
63323048617,1,PAIN,ACUTE,INJECTABLES
63323048627,4,PAIN,ACUTE,INJECTABLES
63323048657,4,PAIN,ACUTE,INJECTABLES
63323049227,4,PAIN,ACUTE,INJECTABLES
63323049257,4,PAIN,ACUTE,INJECTABLES
63323049297,4,PAIN,ACUTE,INJECTABLES
63323049507,4,PAIN,ACUTE,INJECTABLES
63323049527,4,PAIN,ACUTE,INJECTABLES
63323087715,1,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,INHALANTS
63395020113,1,GI PRODUCTS,ACUTE,ORALS
63402019030,1,OTHER CNS,ACUTE,ORALS
63402019110,1,OTHER CNS,ACUTE,ORALS
63402019310,1,OTHER CNS,ACUTE,ORALS
63402020230,3,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
63402020430,3,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
63402020660,3,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
63402020830,3,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
63402030230,3,MENTAL HEALTH,CHRONIC,ORALS
63402030401,3,MENTAL HEALTH,CHRONIC,ORALS
63402030410,1,MENTAL HEALTH,CHRONIC,ORALS
63402030430,3,MENTAL HEALTH,CHRONIC,ORALS
63402030601,2,MENTAL HEALTH,CHRONIC,ORALS
63402030610,1,MENTAL HEALTH,CHRONIC,ORALS
63402030630,3,MENTAL HEALTH,CHRONIC,ORALS
63402030801,3,MENTAL HEALTH,CHRONIC,ORALS
63402030810,1,MENTAL HEALTH,CHRONIC,ORALS
63402030830,3,MENTAL HEALTH,CHRONIC,ORALS
63402031230,3,MENTAL HEALTH,CHRONIC,ORALS
63402051001,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
63402070101,1,"NASAL PREPS, TOPICAL",CHRONIC,NASAL
63402071101,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
63402071201,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
63402073760,1,"NASAL PREPS, TOPICAL",CHRONIC,NASAL
63402091130,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
63402091164,2,RESPIRATORY AGENTS,CHRONIC,INHALANTS
63459010130,1,ADHD,CHRONIC,ORALS
63459017714,4,ONCOLOGICS,ACUTE,INJECTABLES
63459020130,1,ADHD,CHRONIC,ORALS
63459020530,1,ADHD,CHRONIC,ORALS
63459021530,1,ADHD,CHRONIC,ORALS
63459022030,1,ADHD,CHRONIC,ORALS
