NDC,cluster,Major_Class,Acute_Chronic,Prod_Form
50419075801,1,ANTIBACTERIALS,ACUTE,ORALS
50419077301,1,ANTIBACTERIALS,ACUTE,ORALS
50419077701,1,ANTIBACTERIALS,ACUTE,ORALS
50458009801,1,ALL OTHER UROLOGICAL,ACUTE,ORALS
50458014030,1,ANTIDIABETICS,CHRONIC,ORALS
50458014090,1,ANTIDIABETICS,CHRONIC,ORALS
50458014130,1,ANTIDIABETICS,CHRONIC,ORALS
50458014190,1,ANTIDIABETICS,CHRONIC,ORALS
50458029004,1,SYST ANTIFUNGALS,ACUTE,ORALS
50458029515,1,SYST ANTIFUNGALS,ACUTE,ORALS
50458030001,1,MENTAL HEALTH,CHRONIC,ORALS
50458030006,1,MENTAL HEALTH,CHRONIC,ORALS
50458030201,1,MENTAL HEALTH,CHRONIC,ORALS
50458030206,1,MENTAL HEALTH,CHRONIC,ORALS
50458030503,1,MENTAL HEALTH,CHRONIC,ORALS
50458030611,1,MENTAL HEALTH,CHRONIC,OTHER SYSTEMICS
50458030711,1,MENTAL HEALTH,CHRONIC,OTHER SYSTEMICS
50458030811,1,MENTAL HEALTH,CHRONIC,OTHER SYSTEMICS
50458030911,1,MENTAL HEALTH,CHRONIC,OTHER SYSTEMICS
50458032006,1,MENTAL HEALTH,CHRONIC,ORALS
50458033006,1,MENTAL HEALTH,CHRONIC,ORALS
50458035006,1,MENTAL HEALTH,CHRONIC,ORALS
50458051360,1,PAIN,ACUTE,ORALS
50458054060,1,ANTIDIABETICS,CHRONIC,ORALS
50458054160,1,ANTIDIABETICS,CHRONIC,ORALS
50458054260,1,ANTIDIABETICS,CHRONIC,ORALS
50458054360,1,ANTIDIABETICS,CHRONIC,ORALS
50458055001,1,MENTAL HEALTH,CHRONIC,ORALS
50458055101,1,MENTAL HEALTH,CHRONIC,ORALS
50458055201,1,MENTAL HEALTH,CHRONIC,ORALS
50458055401,1,MENTAL HEALTH,CHRONIC,ORALS
50458056001,1,MENTAL HEALTH,CHRONIC,INJECTABLES
50458056101,1,MENTAL HEALTH,CHRONIC,INJECTABLES
50458056201,1,MENTAL HEALTH,CHRONIC,INJECTABLES
50458056301,1,MENTAL HEALTH,CHRONIC,INJECTABLES
50458056401,1,MENTAL HEALTH,CHRONIC,INJECTABLES
50458057810,1,ANTICOAGULANTS,CHRONIC,ORALS
50458057830,1,ANTICOAGULANTS,CHRONIC,ORALS
50458057890,1,ANTICOAGULANTS,CHRONIC,ORALS
50458057910,1,ANTICOAGULANTS,CHRONIC,ORALS
50458057930,1,ANTICOAGULANTS,CHRONIC,ORALS
50458057990,1,ANTICOAGULANTS,CHRONIC,ORALS
50458058010,1,ANTICOAGULANTS,CHRONIC,ORALS
50458058030,1,ANTICOAGULANTS,CHRONIC,ORALS
50458058451,1,ANTICOAGULANTS,CHRONIC,ORALS
50458060601,1,MENTAL HEALTH,CHRONIC,INJECTABLES
50458060701,1,MENTAL HEALTH,CHRONIC,INJECTABLES
50458060801,1,MENTAL HEALTH,CHRONIC,INJECTABLES
50458060901,1,MENTAL HEALTH,CHRONIC,INJECTABLES
50458063965,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50458064065,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50458064165,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50458064265,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50458064565,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50458064765,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50458065060,1,PAIN,ACUTE,ORALS
50458065960,1,PAIN,ACUTE,ORALS
50458068008,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50458080501,1,URINARY INCONTINENCE,CHRONIC,ORALS
50458081001,1,URINARY INCONTINENCE,CHRONIC,ORALS
50458084002,1,PAIN,ACUTE,ORALS
50458092550,1,ANTIBACTERIALS,ACUTE,ORALS
50458094001,1,ANTIDIABETICS,CHRONIC,ORALS
50458094101,1,ANTIDIABETICS,CHRONIC,ORALS
50458094201,1,ANTIDIABETICS,CHRONIC,ORALS
50458094301,1,ANTIDIABETICS,CHRONIC,ORALS
50474000148,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474037066,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474047009,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474047066,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474057009,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474057066,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474059440,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474059540,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474059640,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474059766,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474059866,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474059966,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474067066,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474070062,1,IMMUNOLOGY,CHRONIC,OTHER SYSTEMICS
50474071079,1,IMMUNOLOGY,CHRONIC,OTHER SYSTEMICS
50474071081,1,IMMUNOLOGY,CHRONIC,OTHER SYSTEMICS
50474077009,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474077066,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50474080103,1,NERVOUS SYSTEM DISORDERS,CHRONIC,INSERTS/IMPLANTS
50474080203,1,NERVOUS SYSTEM DISORDERS,CHRONIC,INSERTS/IMPLANTS
50474080303,1,NERVOUS SYSTEM DISORDERS,CHRONIC,INSERTS/IMPLANTS
50474080403,1,NERVOUS SYSTEM DISORDERS,CHRONIC,INSERTS/IMPLANTS
50474080503,1,NERVOUS SYSTEM DISORDERS,CHRONIC,INSERTS/IMPLANTS
50474080603,1,NERVOUS SYSTEM DISORDERS,CHRONIC,INSERTS/IMPLANTS
50474087015,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
50484081015,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
50580053504,1,"ALLERGY, SYSTEMIC & NASAL",CHRONIC,ORALS
50881000560,1,ONCOLOGICS,ACUTE,ORALS
50881001060,1,ONCOLOGICS,ACUTE,ORALS
50881001560,1,ONCOLOGICS,ACUTE,ORALS
50881002060,1,ONCOLOGICS,ACUTE,ORALS
50881002560,1,ONCOLOGICS,ACUTE,ORALS
51144005001,1,ONCOLOGICS,ACUTE,INJECTABLES
51167020001,1,ALL OTHER RESPIRATORY,ACUTE,ORALS
51167030001,1,ALL OTHER RESPIRATORY,ACUTE,ORALS
51167040001,1,ALL OTHER RESPIRATORY,ACUTE,ORALS
51167070002,1,ALL OTHER RESPIRATORY,ACUTE,ORALS
51167080901,1,ALL OTHER RESPIRATORY,ACUTE,ORALS
51248015001,1,URINARY INCONTINENCE,CHRONIC,ORALS
51248015003,1,URINARY INCONTINENCE,CHRONIC,ORALS
51248015101,1,URINARY INCONTINENCE,CHRONIC,ORALS
51248015103,1,URINARY INCONTINENCE,CHRONIC,ORALS
51285004001,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
51285005002,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
51285006390,1,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",CHRONIC,ORALS
51285012570,1,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
51285012797,1,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
51285012870,1,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
51285013197,1,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS
51672526303,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
51672528107,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
52015008001,1,GI PRODUCTS,ACUTE,ORALS
52054055022,1,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,ORALS
52244040410,1,"ALLERGY, SYSTEMIC & NASAL",ACUTE,ORALS
52244044910,1,PAIN,ACUTE,ORALS
52246092904,1,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,DERMATOLOGICALS
52276040001,1,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
52427028501,1,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,ACUTE,ORALS
52427028701,1,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,ACUTE,ORALS
52427028801,1,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,ACUTE,ORALS
52427038290,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
52427042990,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
52427043090,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
52427043190,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
52427043590,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
52427043690,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
52427043790,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
52427043990,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
52427044090,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
52427044190,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
52427044390,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
52609000601,1,ALL OTHER THERAPEUTICS,ACUTE,ORALS
52937000120,1,OTHER CARDIOVASCULARS,CHRONIC,ORALS
52937000340,1,OTHER CARDIOVASCULARS,CHRONIC,ORALS
53436008401,1,ALL OTHER THERAPEUTICS,ACUTE,ORALS
53436008404,1,ALL OTHER THERAPEUTICS,ACUTE,ORALS
53436008430,1,ALL OTHER THERAPEUTICS,ACUTE,ORALS
53436016830,1,ALL OTHER THERAPEUTICS,ACUTE,ORALS
53436025230,1,ALL OTHER THERAPEUTICS,ACUTE,ORALS
53451010101,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
53451010301,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
53703010003,1,DIETETICS,ACUTE,ORALS
54092006301,1,ANTICOAGULANTS,CHRONIC,ORALS
54092025290,1,ALL OTHER THERAPEUTICS,ACUTE,ORALS
54092025390,1,ALL OTHER THERAPEUTICS,ACUTE,ORALS
54092025490,1,ALL OTHER THERAPEUTICS,ACUTE,ORALS
54092025702,1,ALL OTHER THERAPEUTICS,ACUTE,ORALS
54092070001,1,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,INJECTABLES
54092070202,1,OTHER HAEMATOLOGICALS,CHRONIC,INJECTABLES
54092070203,1,OTHER HAEMATOLOGICALS,CHRONIC,INJECTABLES
54482002001,1,"OPHTHALMOLOGY, GENERAL",CHRONIC,OPHTHALMICS
54482014407,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
54482014508,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
54482014701,1,OTHER CARDIOVASCULARS,ACUTE,INJECTABLES
54482014801,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
54766009306,1,IMMUNOLOGY,CHRONIC,ORALS
54766089403,1,GI PRODUCTS,CHRONIC,ORALS
54766089503,1,GI PRODUCTS,CHRONIC,ORALS
55292010401,1,ADHD,CHRONIC,ORALS
55292020111,1,ALL OTHER THERAPEUTICS,ACUTE,ORALS
55292060201,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
55292070255,1,OTHER HAEMATOLOGICALS,CHRONIC,INJECTABLES
55513000201,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513000204,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513000304,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513000404,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513000504,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513002104,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513002304,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513002504,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513002704,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513002801,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513003201,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513005704,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513007330,1,THYROID ANTI-THYROID AND IODINE PREPS,CHRONIC,ORALS
55513007430,1,THYROID ANTI-THYROID AND IODINE PREPS,CHRONIC,ORALS
55513007530,1,THYROID ANTI-THYROID AND IODINE PREPS,CHRONIC,ORALS
55513009804,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513011101,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513012610,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513014401,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513014410,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513014810,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513016001,1,ONCOLOGICS,ACUTE,INJECTABLES
55513019001,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
55513019201,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
55513020901,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
55513020910,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
55513020991,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
55513022101,1,THROMBOPOIETIN AGONISTS,CHRONIC,INJECTABLES
55513022201,1,THROMBOPOIETIN AGONISTS,CHRONIC,INJECTABLES
55513026710,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513028310,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513047801,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513047810,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
55513053001,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
55513053010,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
55513054601,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
55513054610,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
55513071001,1,ONCOLOGICS,CHRONIC,INJECTABLES
55513073001,1,ONCOLOGICS,CHRONIC,INJECTABLES
55513080060,1,OTHER CARDIOVASCULARS,CHRONIC,ORALS
55513081060,1,OTHER CARDIOVASCULARS,CHRONIC,ORALS
55513092401,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
55513092410,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
55513092491,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
55513095601,1,ONCOLOGICS,ACUTE,INJECTABLES
55566180101,1,GROWTH HORMONES,CHRONIC,INJECTABLES
55566220000,1,OTHER HORMONES,CHRONIC,INJECTABLES
55566230000,1,OTHER HORMONES,CHRONIC,INJECTABLES
55566240000,1,OTHER HORMONES,CHRONIC,OTHER SYSTEMICS
55566250000,1,OTHER HORMONES,CHRONIC,OTHER SYSTEMICS
55566260000,1,OTHER HORMONES,CHRONIC,ORALS
55566270000,1,OTHER HORMONES,CHRONIC,ORALS
55566830301,1,ONCOLOGICS,ACUTE,OTHER SYSTEMICS
55566840301,1,ONCOLOGICS,ACUTE,OTHER SYSTEMICS
55724021121,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
57894003001,1,IMMUNOLOGY,CHRONIC,INJECTABLES
57894005427,1,IMMUNOLOGY,CHRONIC,INJECTABLES
57894006002,1,IMMUNOLOGY,CHRONIC,INJECTABLES
57894006003,1,IMMUNOLOGY,CHRONIC,INJECTABLES
57894006103,1,IMMUNOLOGY,CHRONIC,INJECTABLES
57894007001,1,IMMUNOLOGY,CHRONIC,INJECTABLES
57894007002,1,IMMUNOLOGY,CHRONIC,INJECTABLES
57894007101,1,IMMUNOLOGY,CHRONIC,INJECTABLES
57894007102,1,IMMUNOLOGY,CHRONIC,INJECTABLES
57894015012,1,ONCOLOGICS,CHRONIC,ORALS
57894019506,1,ONCOLOGICS,CHRONIC,ORALS
57894035001,1,IMMUNOLOGY,CHRONIC,INJECTABLES
57894050205,1,ONCOLOGICS,ACUTE,INJECTABLES
57894050220,1,ONCOLOGICS,ACUTE,INJECTABLES
57894064001,1,IMMUNOLOGY,ACUTE,INJECTABLES
57962014009,1,ONCOLOGICS,ACUTE,ORALS
57962014012,1,ONCOLOGICS,ACUTE,ORALS
57970010001,1,ANTIBACTERIALS,ACUTE,INJECTABLES
58160081052,1,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160081543,1,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160081552,1,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160081811,1,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160082052,1,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160082101,1,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160082111,1,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160082152,1,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160082552,1,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160082643,1,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160082652,1,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160084201,1,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160084211,1,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160084243,1,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160084252,1,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58160095509,1,"VACCINES (PURE, COMB, OTHER)",ACUTE,OTHER SYSTEMICS
58160096412,1,"VACCINES (PURE, COMB, OTHER)",ACUTE,OTHER SYSTEMICS
58160097620,1,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES
58406042534,1,IMMUNOLOGY,CHRONIC,OTHER SYSTEMICS
58406043501,1,IMMUNOLOGY,CHRONIC,INJECTABLES
58406043504,1,IMMUNOLOGY,CHRONIC,INJECTABLES
58406044501,1,IMMUNOLOGY,CHRONIC,INJECTABLES
58406044504,1,IMMUNOLOGY,CHRONIC,INJECTABLES
58406045504,1,IMMUNOLOGY,CHRONIC,INJECTABLES
58463001201,1,ANTIBACTERIALS,ACUTE,ORALS
58468002101,1,MULTIPLE SCLEROSIS,CHRONIC,ORALS
58468002101,1,ALL OTHER THERAPEUTICS,ACUTE,ORALS
58468003002,1,DIAGNOSTIC EQUIP & ACCESSORIES & ALLERGEN TESTS,ACUTE,OTHER SYSTEMICS
58468004001,1,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,INJECTABLES
58468004101,1,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,INJECTABLES
58468009001,1,PAIN,CHRONIC,INJECTABLES
58468009003,1,PAIN,CHRONIC,INJECTABLES
58468013001,1,ALL OTHER THERAPEUTICS,ACUTE,ORALS
58468013102,1,ALL OTHER THERAPEUTICS,ACUTE,ORALS
58468013202,1,ALL OTHER THERAPEUTICS,ACUTE,ORALS
58468016001,1,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,INJECTABLES
58468020001,1,MULTIPLE SCLEROSIS,CHRONIC,INJECTABLES
58468021002,1,MULTIPLE SCLEROSIS,CHRONIC,ORALS
58468021101,1,MULTIPLE SCLEROSIS,CHRONIC,ORALS
58468022001,1,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
58468466301,1,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,INJECTABLES
58604021430,1,OTHER WOMEN'S HEALTH,ACUTE,ORALS
58914017014,1,ANTI-ULCERANTS,ACUTE,ORALS
58914017110,1,ANTI-ULCERANTS,ACUTE,ORALS
59011041010,1,PAIN,ACUTE,ORALS
59011041020,1,PAIN,ACUTE,ORALS
59011041510,1,PAIN,ACUTE,ORALS
59011041520,1,PAIN,ACUTE,ORALS
59011042010,1,PAIN,ACUTE,ORALS
59011042020,1,PAIN,ACUTE,ORALS
59011043010,1,PAIN,ACUTE,ORALS
59011043020,1,PAIN,ACUTE,ORALS
59011044010,1,PAIN,ACUTE,ORALS
59011044020,1,PAIN,ACUTE,ORALS
59011046010,1,PAIN,ACUTE,ORALS
59011046020,1,PAIN,ACUTE,ORALS
59011048010,1,PAIN,ACUTE,ORALS
59011048020,1,PAIN,ACUTE,ORALS
59148000613,1,MENTAL HEALTH,CHRONIC,ORALS
59148000713,1,MENTAL HEALTH,CHRONIC,ORALS
59148000813,1,MENTAL HEALTH,CHRONIC,ORALS
59148000913,1,MENTAL HEALTH,CHRONIC,ORALS
59148001013,1,MENTAL HEALTH,CHRONIC,ORALS
59148001113,1,MENTAL HEALTH,CHRONIC,ORALS
59148001871,1,MENTAL HEALTH,CHRONIC,INJECTABLES
59148001971,1,MENTAL HEALTH,CHRONIC,INJECTABLES
59148002050,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
59148002150,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
59148003513,1,MENTAL HEALTH,CHRONIC,ORALS
59148003613,1,MENTAL HEALTH,CHRONIC,ORALS
59148003713,1,MENTAL HEALTH,CHRONIC,ORALS
59148003813,1,MENTAL HEALTH,CHRONIC,ORALS
59148003913,1,MENTAL HEALTH,CHRONIC,ORALS
59148004013,1,MENTAL HEALTH,CHRONIC,ORALS
59148004580,1,MENTAL HEALTH,CHRONIC,INJECTABLES
59148007280,1,MENTAL HEALTH,CHRONIC,INJECTABLES
59212000201,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
59212000301,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
59212008730,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
59212009530,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
59212020010,1,BPH (BENIGN PROSTATIC HYPERTROPHY),CHRONIC,ORALS
59212024055,1,OTHER CARDIOVASCULARS,CHRONIC,ORALS
59212024255,1,OTHER CARDIOVASCULARS,CHRONIC,ORALS
59212024955,1,OTHER CARDIOVASCULARS,CHRONIC,ORALS
59212044710,1,MENTAL HEALTH,CHRONIC,ORALS
59212056210,1,IMMUNOLOGY,CHRONIC,ORALS
59212068010,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
59212068110,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
59310061031,1,RESPIRATORY AGENTS,CHRONIC,INJECTABLES
59417010110,1,ADHD,CHRONIC,ORALS
59417010210,1,ADHD,CHRONIC,ORALS
59417010310,1,ADHD,CHRONIC,ORALS
59417010410,1,ADHD,CHRONIC,ORALS
59417010510,1,ADHD,CHRONIC,ORALS
59417010610,1,ADHD,CHRONIC,ORALS
59417010710,1,ADHD,CHRONIC,ORALS
59417011501,1,ADHD,CHRONIC,ORALS
59417011601,1,ADHD,CHRONIC,ORALS
59417011701,1,ADHD,CHRONIC,ORALS
59417011801,1,ADHD,CHRONIC,ORALS
59417011901,1,ADHD,CHRONIC,ORALS
59417012001,1,ADHD,CHRONIC,ORALS
59572040200,1,ONCOLOGICS,ACUTE,ORALS
59572040228,1,ONCOLOGICS,ACUTE,ORALS
59572040500,1,ONCOLOGICS,ACUTE,ORALS
59572040528,1,ONCOLOGICS,ACUTE,ORALS
59572041000,1,ONCOLOGICS,ACUTE,ORALS
59572041028,1,ONCOLOGICS,ACUTE,ORALS
59572041500,1,ONCOLOGICS,ACUTE,ORALS
59572041521,1,ONCOLOGICS,ACUTE,ORALS
59572042000,1,ONCOLOGICS,ACUTE,ORALS
59572042021,1,ONCOLOGICS,ACUTE,ORALS
59572042500,1,ONCOLOGICS,ACUTE,ORALS
59572042521,1,ONCOLOGICS,ACUTE,ORALS
59572050100,1,ONCOLOGICS,ACUTE,ORALS
59572050121,1,ONCOLOGICS,ACUTE,ORALS
59572050200,1,ONCOLOGICS,ACUTE,ORALS
59572050221,1,ONCOLOGICS,ACUTE,ORALS
59572050300,1,ONCOLOGICS,ACUTE,ORALS
59572050321,1,ONCOLOGICS,ACUTE,ORALS
59572050400,1,ONCOLOGICS,ACUTE,ORALS
59572050421,1,ONCOLOGICS,ACUTE,ORALS
59572063106,1,IMMUNOLOGY,ACUTE,ORALS
59572063255,1,IMMUNOLOGY,ACUTE,ORALS
59617001502,1,DIAGNOSTIC EQUIP & ACCESSORIES & ALLERGEN TESTS,ACUTE,ORALS
59627022205,1,MULTIPLE SCLEROSIS,CHRONIC,OTHER SYSTEMICS
59627033304,1,MULTIPLE SCLEROSIS,CHRONIC,OTHER SYSTEMICS
59630058090,1,OSTEOPOROSIS,CHRONIC,ORALS
59676027801,1,HIV ANTIVIRALS,CHRONIC,ORALS
59676030201,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
59676030301,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
59676030401,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
59676031000,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
59676031001,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
59676031002,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
59676031200,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
59676031204,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
59676032000,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
59676032004,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
59676034001,1,ERYTHROPOIETINS,CHRONIC,INJECTABLES
59676056201,1,HIV ANTIVIRALS,CHRONIC,ORALS
59676056301,1,HIV ANTIVIRALS,CHRONIC,ORALS
59676056501,1,HIV ANTIVIRALS,CHRONIC,ORALS
59676056630,1,HIV ANTIVIRALS,CHRONIC,ORALS
59676057001,1,HIV ANTIVIRALS,CHRONIC,ORALS
59676057101,1,HIV ANTIVIRALS,CHRONIC,ORALS
59676057530,1,HIV ANTIVIRALS,CHRONIC,ORALS
59676070101,1,ANTITUBERCULARS,CHRONIC,ORALS
59676082001,1,PAIN,CHRONIC,INJECTABLES
59922063101,1,ALL OTHER THERAPEUTICS,ACUTE,ORALS
60505040205,1,MENTAL HEALTH,CHRONIC,ORALS
60505366303,1,MENTAL HEALTH,CHRONIC,ORALS
60505366403,1,MENTAL HEALTH,CHRONIC,ORALS
60505366603,1,MENTAL HEALTH,CHRONIC,ORALS
60505366803,1,MENTAL HEALTH,CHRONIC,ORALS
60505366903,1,MENTAL HEALTH,CHRONIC,ORALS
60505367003,1,MENTAL HEALTH,CHRONIC,ORALS
60574411301,1,RESP ANTIVIRALS EX FLU,ACUTE,INJECTABLES
60574411401,1,RESP ANTIVIRALS EX FLU,ACUTE,INJECTABLES
